trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1679,False,"{'a': 0.9, 'e': 0.052701655506564096}",20,13,14.453036343145842,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1680,False,"{'a': 0.9, 'e': 0.05265329427441758}",25,15,16.6329269646039,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1681,False,"{'a': 0.9, 'e': 0.05260499957916002}",25,10,13.47459913443825,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1682,False,"{'a': 0.9, 'e': 0.05255677129878924}",20,5,21.999464867438828,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1683,False,"{'a': 0.9, 'e': 0.05250860931158273}",25,6,29.970012772248438,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1684,False,"{'a': 0.9, 'e': 0.05246051349609663}",20,0,33.42370818861825,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1685,False,"{'a': 0.9, 'e': 0.05241248373116504}",20,14,10.847855706254961,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1686,False,"{'a': 0.9, 'e': 0.05236451989589933}",30,0,27.19378256840991,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",0
1687,False,"{'a': 0.9, 'e': 0.05231662186968725}",20,8,22.553333066193183,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1688,False,"{'a': 0.9, 'e': 0.05226878953219223}",30,10,22.76064805119794,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1689,False,"{'a': 0.9, 'e': 0.05222102276335271}",30,7,15.239025729123416,"{0: 22, 1: 0, 2: 0, 3: 1, 4: 0}",1
1690,False,"{'a': 0.9, 'e': 0.0521733214433812}",30,10,10.965008171655752,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
1691,False,"{'a': 0.9, 'e': 0.052125685452763706}",20,15,9.752963016198107,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1692,False,"{'a': 0.9, 'e': 0.05207811467225889}",30,15,23.417444061165366,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1693,False,"{'a': 0.9, 'e': 0.05203060898289732}",20,6,-15.422656789161575,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1694,False,"{'a': 0.9, 'e': 0.05198316826598082}",20,0,29.774926905091498,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1695,False,"{'a': 0.9, 'e': 0.05193579240308158}",30,17,24.689383602856623,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1696,False,"{'a': 0.9, 'e': 0.051888481276041516}",20,6,0.5798987627688159,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
1697,False,"{'a': 0.9, 'e': 0.05184123476697159}",30,24,11.94549073747225,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1698,False,"{'a': 0.9, 'e': 0.051794052758250844}",25,15,21.597588189353754,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1699,False,"{'a': 0.9, 'e': 0.05174693513252598}",20,11,16.216350453160047,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1700,False,"{'a': 0.9, 'e': 0.051699881772710364}",20,6,-21.351853114896755,"{0: 12, 1: 0, 2: 0, 3: 2, 4: 0}",1
1701,False,"{'a': 0.9, 'e': 0.051652892561983466}",20,2,11.321617613835283,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
1702,False,"{'a': 0.9, 'e': 0.051605967383790065}",20,10,7.7929880844066215,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1703,False,"{'a': 0.9, 'e': 0.05155910612183954}",20,13,13.876013084650694,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1704,False,"{'a': 0.9, 'e': 0.05151230866010508}",25,16,17.27783207051463,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1705,False,"{'a': 0.9, 'e': 0.05146557488282319}",25,13,20.440813422538945,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1706,False,"{'a': 0.9, 'e': 0.05141890467449262}",30,11,-10.297474304623957,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
1707,False,"{'a': 0.9, 'e': 0.05137229791987401}",35,18,-33.27919543424833,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
1708,False,"{'a': 0.9, 'e': 0.051325754503988935}",20,0,27.22011296044311,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1709,False,"{'a': 0.9, 'e': 0.051279274312119295}",30,18,-33.65551595954447,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
1710,False,"{'a': 0.9, 'e': 0.05123285722980661}",25,14,19.023126452093656,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1711,False,"{'a': 0.9, 'e': 0.051186503142851295}",25,6,36.06080203716856,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1712,False,"{'a': 0.9, 'e': 0.0511402119373119}",25,5,42.09408713239845,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1713,False,"{'a': 0.9, 'e': 0.0510939834995046}",20,16,8.463000009153802,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1714,False,"{'a': 0.9, 'e': 0.051047817716002204}",35,18,2.2947265905499483,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1715,False,"{'a': 0.9, 'e': 0.05100171447363375}",25,0,-9.287105605503704,"{0: 23, 1: 0, 2: 0, 3: 2, 4: 0}",0
1716,False,"{'a': 0.9, 'e': 0.05095567365948362}",20,13,13.302123187090787,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1717,False,"{'a': 0.9, 'e': 0.050909695160890917}",20,0,18.339378077649776,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1718,False,"{'a': 0.9, 'e': 0.05086377886544882}",20,3,23.496935725348802,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1719,False,"{'a': 0.9, 'e': 0.05081792466100379}",25,14,17.242287012353717,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1720,False,"{'a': 0.9, 'e': 0.05077213243565494}",20,10,5.809069452683079,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1721,False,"{'a': 0.9, 'e': 0.05072640207775344}",20,4,-38.41850633304747,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 1}",1
1722,False,"{'a': 0.9, 'e': 0.05068073347590161}",25,2,37.02219044413541,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1723,False,"{'a': 0.9, 'e': 0.05063512651895252}",20,10,14.364127245868517,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1724,False,"{'a': 0.9, 'e': 0.05058958109600911}",20,12,16.186655549311936,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1725,False,"{'a': 0.9, 'e': 0.05054409709642357}",25,12,25.2380243646661,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1726,False,"{'a': 0.9, 'e': 0.05049867440979674}",30,17,23.811691444873944,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1727,False,"{'a': 0.9, 'e': 0.05045331292597732}",25,19,9.507613442827452,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1728,False,"{'a': 0.9, 'e': 0.050408012535061275}",25,3,39.032001827498085,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1729,False,"{'a': 0.9, 'e': 0.050362773127391236}",25,18,13.646017691312881,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1730,False,"{'a': 0.9, 'e': 0.0503175945935556}",30,0,3.7448112126189317,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
1731,False,"{'a': 0.9, 'e': 0.050272476824388186}",30,13,29.415891032541165,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1732,False,"{'a': 0.9, 'e': 0.05022741971096732}",20,11,16.60326498059083,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1733,False,"{'a': 0.9, 'e': 0.05018242314461529}",20,0,32.818179311405025,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1734,False,"{'a': 0.9, 'e': 0.050137487016897735}",20,6,12.242980267296145,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1735,False,"{'a': 0.9, 'e': 0.050092611219622836}",25,15,19.01138130996936,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1736,False,"{'a': 0.9, 'e': 0.05004779564484081}",30,6,39.53047824774819,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1737,False,"{'a': 0.9, 'e': 0.050003040184843243}",20,11,14.077735837614092,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1738,False,"{'a': 0.9, 'e': 0.049958344732162326}",20,3,27.484885323785143,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1739,False,"{'a': 0.9, 'e': 0.04991370917957035}",20,5,6.303462477129701,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
1740,False,"{'a': 0.9, 'e': 0.04986913342007904}",20,12,16.59897959585713,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1741,False,"{'a': 0.9, 'e': 0.04982461734693877}",20,6,23.230497643814864,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1742,False,"{'a': 0.9, 'e': 0.04978016085363816}",20,14,10.813920550648184,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1743,False,"{'a': 0.9, 'e': 0.04973576383390324}",20,15,8.477497876868018,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1744,False,"{'a': 0.9, 'e': 0.049691426181696884}",25,5,31.94133837859829,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1745,False,"{'a': 0.9, 'e': 0.04964714779121827}",20,15,11.10004718495722,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1746,False,"{'a': 0.9, 'e': 0.049602928556901994}",20,3,30.352707628324026,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1747,False,"{'a': 0.9, 'e': 0.049558768373417786}",20,15,9.147159284409854,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1748,False,"{'a': 0.9, 'e': 0.04951466713566959}",20,10,18.240701582461604,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1749,False,"{'a': 0.9, 'e': 0.04947062473879509}",25,14,10.684473531844082,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1750,False,"{'a': 0.9, 'e': 0.04942664107816506}",25,16,15.015093552840533,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1751,False,"{'a': 0.9, 'e': 0.04938271604938271}",20,10,16.625549848353955,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1752,False,"{'a': 0.9, 'e': 0.04933884954828308}",20,8,19.214629986326887,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1753,False,"{'a': 0.9, 'e': 0.0492950414709325}",30,12,29.485825748969912,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1754,False,"{'a': 0.9, 'e': 0.049251291713627764}",25,16,16.481863533463923,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1755,False,"{'a': 0.9, 'e': 0.04920760017289582}",20,7,22.45486366265589,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1756,False,"{'a': 0.9, 'e': 0.04916396674549289}",20,14,10.364657642013622,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1757,False,"{'a': 0.9, 'e': 0.049120391328404}",35,25,17.229030950502228,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1758,False,"{'a': 0.9, 'e': 0.04907687381884233}",20,12,14.590273309216617,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1759,False,"{'a': 0.9, 'e': 0.04903341411424864}",25,11,26.676174309667374,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1760,False,"{'a': 0.9, 'e': 0.04899001211229058}",25,10,21.905921525301306,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1761,False,"{'a': 0.9, 'e': 0.04894666771086226}",20,10,7.170864342868056,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1762,False,"{'a': 0.9, 'e': 0.048903380808083374}",25,14,10.074080207262671,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1763,False,"{'a': 0.9, 'e': 0.048860151302298926}",20,12,-27.228455620955007,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1764,False,"{'a': 0.9, 'e': 0.0488169790920784}",20,10,13.306906310943384,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1765,False,"{'a': 0.9, 'e': 0.0487738640762152}",20,6,10.358848076032215,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1766,False,"{'a': 0.9, 'e': 0.0487308061537262}",35,0,-7.113815414098624,"{0: 33, 1: 0, 2: 1, 3: 0, 4: 1}",0
1767,False,"{'a': 0.9, 'e': 0.048687805223850945}",20,8,19.65261625826814,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1768,False,"{'a': 0.9, 'e': 0.04864486118605121}",20,10,20.656225082897635,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1769,False,"{'a': 0.9, 'e': 0.048601973940010396}",20,0,-24.33854774468207,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1770,False,"{'a': 0.9, 'e': 0.04855914338563282}",30,16,25.116046695827897,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1771,False,"{'a': 0.9, 'e': 0.04851636942304333}",20,9,23.358304235960677,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1772,False,"{'a': 0.9, 'e': 0.04847365195258657}",20,12,16.97810850001842,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1773,False,"{'a': 0.9, 'e': 0.04843099087482641}",20,9,20.859604424191698,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1774,False,"{'a': 0.9, 'e': 0.04838838609054551}",20,7,21.574406944485606,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1775,False,"{'a': 0.9, 'e': 0.048345837500744525}",25,15,15.233113468262857,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1776,False,"{'a': 0.9, 'e': 0.04830334500664169}",25,12,-20.745063390107987,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1777,False,"{'a': 0.9, 'e': 0.04826090850967226}",25,20,8.841860130983912,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1778,False,"{'a': 0.9, 'e': 0.04821852791148775}",25,3,44.71613829646368,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1779,False,"{'a': 0.9, 'e': 0.04817620311395561}",25,9,16.0384095569297,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1780,False,"{'a': 0.9, 'e': 0.04813393401915846}",20,0,23.668462069298172,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1781,False,"{'a': 0.9, 'e': 0.04809172052939365}",20,0,-15.460479423069575,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1782,False,"{'a': 0.9, 'e': 0.04804956254717265}",35,9,26.785215003624106,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 0}",1
1783,False,"{'a': 0.9, 'e': 0.04800745997522047}",20,13,13.670496246877056,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1784,False,"{'a': 0.9, 'e': 0.047965412716475087}",25,11,27.333641149757515,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1785,False,"{'a': 0.9, 'e': 0.047923420674087}",20,12,12.734414087270054,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1786,False,"{'a': 0.9, 'e': 0.047881483751418485}",30,17,-2.398480299903701,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
1787,False,"{'a': 0.9, 'e': 0.04783960185204321}",20,0,29.116542904241257,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1788,False,"{'a': 0.9, 'e': 0.04779777487974558}",25,0,35.68387988721325,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
1789,False,"{'a': 0.9, 'e': 0.04775600273852021}",20,11,16.69544734982628,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1790,False,"{'a': 0.9, 'e': 0.047714285332571424}",20,5,16.83703860222439,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1791,False,"{'a': 0.9, 'e': 0.04767262256631261}",20,0,4.650633531629581,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1792,False,"{'a': 0.9, 'e': 0.047631014344365744}",20,14,13.62161807979462,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1793,False,"{'a': 0.9, 'e': 0.047589460571560854}",30,12,29.4157217354254,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1794,False,"{'a': 0.9, 'e': 0.047547961152935345}",25,6,28.240299089540628,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1795,False,"{'a': 0.9, 'e': 0.0475065159937337}",20,4,21.936817978575345,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1796,False,"{'a': 0.9, 'e': 0.047465124999406694}",25,14,17.226731188108285,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1797,False,"{'a': 0.9, 'e': 0.047423788075610956}",35,8,19.415447168970005,"{0: 26, 1: 0, 2: 0, 3: 1, 4: 0}",1
1798,False,"{'a': 0.9, 'e': 0.04738250512820854}",30,8,29.37029012777499,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1799,False,"{'a': 0.9, 'e': 0.04734127606326612}",25,15,10.76438016919901,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1800,False,"{'a': 0.9, 'e': 0.047300100787054766}",25,14,5.675027835840784,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1801,False,"{'a': 0.9, 'e': 0.047258979206049156}",20,14,9.978183243912099,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1802,False,"{'a': 0.9, 'e': 0.047217911226927194}",30,19,21.795644959277414,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1803,False,"{'a': 0.9, 'e': 0.04717689675656947}",25,11,21.515867617519973,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1804,False,"{'a': 0.9, 'e': 0.04713593570205866}",25,0,12.519775003057948,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
1805,False,"{'a': 0.9, 'e': 0.047095027970679}",20,10,16.57576535486652,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1806,False,"{'a': 0.9, 'e': 0.04705417346991592}",25,20,8.727814266281065,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1807,False,"{'a': 0.9, 'e': 0.047013372107455265}",25,11,21.987111254430875,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1808,False,"{'a': 0.9, 'e': 0.04697262379118302}",20,0,26.0563778219906,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1809,False,"{'a': 0.9, 'e': 0.0469319284291846}",20,13,15.789763012148684,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1810,False,"{'a': 0.9, 'e': 0.04689128592974447}",20,13,16.195649817907178,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1811,False,"{'a': 0.9, 'e': 0.04685069620134555}",25,13,20.15469267497411,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1812,False,"{'a': 0.9, 'e': 0.046810159152668715}",20,12,13.74596053977131,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1813,False,"{'a': 0.9, 'e': 0.046769674692592265}",20,3,21.273680922054933,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1814,False,"{'a': 0.9, 'e': 0.04672924273019153}",20,5,25.893168780388297,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1815,False,"{'a': 0.9, 'e': 0.04668886317473812}",25,15,16.557434114527762,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1816,False,"{'a': 0.9, 'e': 0.04664853593569966}",25,11,22.657999670002148,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1817,False,"{'a': 0.9, 'e': 0.04660826092273917}",20,8,-0.4353326655832903,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1818,False,"{'a': 0.9, 'e': 0.04656803804571453}",25,14,21.18907426035153,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1819,False,"{'a': 0.9, 'e': 0.04652786721467808}",25,8,29.966303622546498,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1820,False,"{'a': 0.9, 'e': 0.046487748339876026}",20,13,10.358038610900902,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1821,False,"{'a': 0.9, 'e': 0.046447681331747905}",25,15,19.807941373328134,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1822,False,"{'a': 0.9, 'e': 0.04640766610092629}",20,2,27.80738706382771,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1823,False,"{'a': 0.9, 'e': 0.046367702558235975}",25,18,13.444516442906771,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1824,False,"{'a': 0.9, 'e': 0.0463277906146938}",25,17,13.457056365669391,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1825,False,"{'a': 0.9, 'e': 0.046287930181507946}",25,17,16.277215744303298,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1826,False,"{'a': 0.9, 'e': 0.04624812117007746}",20,11,16.29554502691819,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1827,False,"{'a': 0.9, 'e': 0.0462083634919919}",20,14,8.600229447170802,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1828,False,"{'a': 0.9, 'e': 0.04616865705903069}",25,20,7.32681319352671,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1829,False,"{'a': 0.9, 'e': 0.04612900178316268}",20,15,9.171868652723475,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1830,False,"{'a': 0.9, 'e': 0.046089397576545746}",30,15,25.671584366457438,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1831,False,"{'a': 0.9, 'e': 0.046049844351526086}",30,23,12.741953992522427,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1832,False,"{'a': 0.9, 'e': 0.04601034202063803}",25,8,31.48751965736846,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1833,False,"{'a': 0.9, 'e': 0.04597089049660331}",20,11,15.725602680967059,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1834,False,"{'a': 0.9, 'e': 0.045931489692330664}",20,8,4.916316901561574,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1835,False,"{'a': 0.9, 'e': 0.04589213952091543}",25,2,-8.983939750167911,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 1}",1
1836,False,"{'a': 0.9, 'e': 0.045852839895638944}",30,23,12.174972790308997,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1837,False,"{'a': 0.9, 'e': 0.04581359072996809}",25,4,34.787368356155255,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1838,False,"{'a': 0.9, 'e': 0.04577439193755495}",20,10,14.95312893325976,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1839,False,"{'a': 0.9, 'e': 0.045735243432236096}",20,2,-7.1010538633481115,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
1840,False,"{'a': 0.9, 'e': 0.04569614512803238}",20,0,-27.714870745079384,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",1
1841,False,"{'a': 0.9, 'e': 0.045657096939148226}",20,14,13.622262599494778,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1842,False,"{'a': 0.9, 'e': 0.04561809877997131}",30,12,27.84422834405924,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1843,False,"{'a': 0.9, 'e': 0.04557915056507207}",25,16,14.412071652756984,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1844,False,"{'a': 0.9, 'e': 0.04554025220920317}",20,11,16.278152303818942,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1845,False,"{'a': 0.9, 'e': 0.045501403627299083}",25,13,10.982034203075454,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1846,False,"{'a': 0.9, 'e': 0.045462604734475665}",25,13,19.75381811695978,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1847,False,"{'a': 0.9, 'e': 0.04542385544602955}",25,18,11.761679041564598,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1848,False,"{'a': 0.9, 'e': 0.0453851556774379}",20,8,11.959282029962145,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1849,False,"{'a': 0.9, 'e': 0.04534650534435774}",20,11,16.125386042987717,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1850,False,"{'a': 0.9, 'e': 0.045307904362625606}",20,16,9.703093659266749,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1851,False,"{'a': 0.9, 'e': 0.04526935264825712}",25,2,32.983373050258514,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
1852,False,"{'a': 0.9, 'e': 0.045230850117446424}",20,5,-40.80519684370785,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 1}",1
1853,False,"{'a': 0.9, 'e': 0.04519239668656577}",25,12,-11.978460669177018,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
1854,False,"{'a': 0.9, 'e': 0.045153992272165155}",20,14,9.4682859793645,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1855,False,"{'a': 0.9, 'e': 0.04511563679097168}",20,3,30.555690624251792,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1856,False,"{'a': 0.9, 'e': 0.04507733015988929}",25,2,39.87859286045297,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1857,False,"{'a': 0.9, 'e': 0.045039072295998225}",20,13,11.2416899622962,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1858,False,"{'a': 0.9, 'e': 0.04500086311655457}",25,11,-8.52649568600065,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
1859,False,"{'a': 0.9, 'e': 0.04496270253898985}",20,10,18.282254201765745,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1860,False,"{'a': 0.9, 'e': 0.044924590480910555}",25,18,-7.441248923944855,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
1861,False,"{'a': 0.9, 'e': 0.04488652686009766}",20,11,21.867379705233965,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
